State,Statename,FIPS,Year,DemPres,DemGov,Midterm,Unemployment,NewPres,NewCong,NewGov,NewHouse,DemHouseShare,RepHouseShare,DemSenateShare,RepSenateShare,Midwest,West,Northeast,South,GovCycle,HouseTerm,LegCycle,unemDeviation,PresUnem,GovUnem,PartisanMidterm,GovCoattails,PresCoattails
NC,North Carolina,37,2013,1,0,0,8,1,1,1,1,0.3583333333,0.6416666667,0.34,0.66,0,0,0,1,3,2,3,2.031495228,3.531495228,3.531495228,0,-1,0
NC,North Carolina,37,2015,1,0,1,5.7,0,1,0,1,0.3833333333,0.6166666667,0.32,0.68,0,0,0,1,3,2,3,-0.268504772,0.331495228,-0.331495228,1,0,0
NC,North Carolina,37,2017,0,1,0,4.6,1,1,1,1,0.3833333333,0.6166666667,0.3,0.7,0,0,0,1,3,2,3,-1.368504772,-0.868504772,0.868504772,0,1,-1
ND,North Dakota,38,1979,1,1,1,4,0,1,0,1,0.29,0.71,0.3,0.7,1,0,0,0,3,4,3,-1.968504772,-1.768504772,-1.768504772,1,0,0
ND,North Dakota,38,1981,0,0,0,4.8,1,1,1,1,0.27,0.73,0.2,0.8,1,0,0,0,3,4,3,-1.168504772,-0.968504772,-0.968504772,0,-1,-1
ND,North Dakota,38,1983,0,0,1,6,0,1,0,1,0.518867925,0.481132075,0.396226415,0.603773585,1,0,0,0,3,4,3,0.031495228,0.268504772,0.268504772,-1,0,0
ND,North Dakota,38,1985,0,1,0,5.7,1,1,1,1,0.396226415,0.603773585,0.452830189,0.547169811,1,0,0,0,3,4,3,-0.268504772,0.568504772,0.568504772,0,1,0
ND,North Dakota,38,1987,0,1,1,5.1,0,1,0,1,0.424528302,0.575471698,0.509433962,0.490566038,1,0,0,0,3,4,3,-0.868504772,0.068504772,-0.068504772,-1,0,0
ND,North Dakota,38,1989,0,1,0,4.4,1,1,1,1,0.424528302,0.575471698,0.603773585,0.396226415,1,0,0,0,3,4,3,-1.568504772,1.268504772,-1.268504772,0,0,0
ND,North Dakota,38,1991,0,1,1,4.3,0,1,0,1,0.452830189,0.547169811,0.509433962,0.490566038,1,0,0,0,3,4,3,-1.668504772,1.968504772,-1.968504772,-1,0,0
ND,North Dakota,38,1993,1,0,0,4.4,1,1,1,1,0.336734694,0.663265306,0.510204082,0.489795918,1,0,0,0,3,4,3,-1.568504772,1.268504772,-1.268504772,0,-1,1
ND,North Dakota,38,1995,1,0,1,3.3,0,1,0,1,0.234693878,0.765306122,0.408163265,0.591836735,1,0,0,0,3,4,3,-2.668504772,-2.268504772,2.268504772,1,0,0
ND,North Dakota,38,1997,1,0,0,2.9,1,1,1,1,0.265306122,0.734693878,0.387755102,0.612244898,1,0,0,0,3,4,3,-3.068504772,-2.768504772,2.768504772,0,0,0
ND,North Dakota,38,1999,1,0,1,3.2,0,1,0,1,0.268041237,0.731958763,0.382978723,0.617021277,1,0,0,0,3,4,3,-2.768504772,-2.968504772,2.968504772,1,0,0
ND,North Dakota,38,2001,0,0,0,2.8,1,1,1,1,0.308510638,0.734042553,0.361702128,0.680851064,1,0,0,0,3,4,3,-3.168504772,-3.068504772,3.068504772,0,0,-1
ND,North Dakota,38,2003,0,0,1,3.6,0,1,0,1,0.29787234,0.70212766,0.340425532,0.659574468,1,0,0,0,3,4,3,-2.368504772,2.468504772,2.468504772,-1,0,0
ND,North Dakota,38,2005,0,0,0,3.4,1,1,1,1,0.287234043,0.712765957,0.319148936,0.680851064,1,0,0,0,3,4,3,-2.568504772,2.468504772,2.468504772,0,0,0
ND,North Dakota,38,2007,0,0,1,3.1,0,1,0,1,0.35106383,0.64893617,0.446808511,0.553191489,1,0,0,0,3,4,3,-2.868504772,2.768504772,2.768504772,-1,0,0
ND,North Dakota,38,2009,1,0,0,4.3,1,1,1,1,0.3829787234,0.6170212766,0.4468085106,0.5531914894,1,0,0,0,3,4,3,-1.668504772,2.868504772,2.868504772,0,0,1
ND,North Dakota,38,2011,1,0,1,10.5,0,1,0,1,0.2659574468,0.7340425532,0.2553191489,0.7446808511,1,0,0,0,3,4,3,4.531495228,-2.068504772,2.068504772,1,0,0
ND,North Dakota,38,2013,1,0,0,2.9,1,1,1,1,0.2446808511,0.7553191489,0.2978723404,0.7021276596,1,0,0,0,3,4,3,-3.068504772,-2.868504772,2.868504772,0,0,0
ND,North Dakota,38,2015,1,0,1,2.8,0,1,0,1,0.2446808511,0.7553191489,0.3191489362,0.6808510638,1,0,0,0,3,4,3,-3.168504772,-3.268504772,3.268504772,1,0,0
ND,North Dakota,38,2017,0,0,0,2.6,1,1,1,1,0.1382978723,0.8617021277,0.1914893617,0.8085106383,1,0,0,0,3,4,3,-3.368504772,-2.868504772,2.868504772,0,0,-1
OH,Ohio,39,1979,1,0,1,5.9,0,1,1,1,0.626262626,0.373737374,0.545454545,0.454545455,1,0,0,0,1,2,1,-0.068504772,-0.468504772,0.468504772,1,0,0
OH,Ohio,39,1981,0,0,0,9.6,1,1,0,1,0.545454545,0.454545455,0.454545455,0.545454545,1,0,0,0,1,2,1,3.631495228,2.531495228,-2.531495228,0,0,-1
OH,Ohio,39,1983,0,1,1,12.2,0,1,1,1,0.626262626,0.373737374,0.515151515,0.484848485,1,0,0,0,1,2,1,6.231495228,-6.731495228,-6.731495228,-1,1,0
OH,Ohio,39,1985,0,1,0,8.9,1,1,0,1,0.591836735,0.408163265,0.454545455,0.545454545,1,0,0,0,1,2,1,2.931495228,-3.431495228,3.431495228,0,0,0
OH,Ohio,39,1987,0,1,1,7,0,1,1,1,0.606060606,0.393939394,0.454545455,0.545454545,1,0,0,0,1,2,1,1.031495228,-2.231495228,2.231495228,-1,0,0
OH,Ohio,39,1989,0,1,0,5.5,1,1,0,1,0.595959596,0.404040404,0.424242424,0.575757576,1,0,0,0,1,2,1,-0.468504772,-0.131495228,0.131495228,0,0,0
OH,Ohio,39,1991,0,0,1,6.6,0,1,1,1,0.616161616,0.383838384,0.363636364,0.636363636,1,0,0,0,1,2,1,0.631495228,0.268504772,-0.268504772,-1,-1,0
OH,Ohio,39,1993,1,0,0,6.7,1,1,0,1,0.535353535,0.464646465,0.393939394,0.606060606,1,0,0,0,1,2,1,0.731495228,-1.431495228,-1.431495228,0,0,1
OH,Ohio,39,1995,1,0,1,4.9,0,1,1,1,0.434343434,0.565656566,0.393939394,0.606060606,1,0,0,0,1,2,1,-1.068504772,-0.368504772,0.368504772,1,0,0
OH,Ohio,39,1997,1,0,0,4.6,1,1,0,1,0.393939394,0.606060606,0.363636364,0.636363636,1,0,0,0,1,2,1,-1.368504772,-0.968504772,0.968504772,0,0,0
OH,Ohio,39,1999,1,0,1,4.3,0,1,1,1,0.393939394,0.606060606,0.375,0.625,1,0,0,0,1,2,1,-1.668504772,-1.668504772,1.668504772,1,0,0
OH,Ohio,39,2001,0,0,0,4.4,1,1,0,1,0.393939394,0.595959596,0.333333333,0.636363636,1,0,0,0,1,2,1,-1.568504772,-1.968504772,1.968504772,0,0,-1
OH,Ohio,39,2003,0,0,1,6.2,0,1,1,1,0.373737374,0.626262626,0.333333333,0.666666667,1,0,0,0,1,2,1,0.231495228,0.268504772,0.268504772,-1,0,0
OH,Ohio,39,2005,0,0,0,5.9,1,1,0,1,0.383838384,0.616161616,0.333333333,0.666666667,1,0,0,0,1,2,1,-0.068504772,-0.131495228,-0.131495228,0,0,0
OH,Ohio,39,2007,0,1,1,5.6,0,1,1,1,0.464646465,0.535353535,0.363636364,0.636363636,1,0,0,0,1,2,1,-0.368504772,0.568504772,0.568504772,-1,1,0
OH,Ohio,39,2009,1,1,0,10.1,1,1,0,1,0.5353535354,0.4646464646,0.3636363636,0.6363636364,1,0,0,0,1,2,1,4.131495228,-0.631495228,0.631495228,0,0,1
OH,Ohio,39,2011,1,0,1,3.5,0,1,1,1,0.404040404,0.595959596,0.303030303,0.696969697,1,0,0,0,1,2,1,-2.468504772,4.131495228,4.131495228,1,-1,0
OH,Ohio,39,2013,1,0,0,7.5,1,1,0,1,0.3939393939,0.6060606061,0.303030303,0.696969697,1,0,0,0,1,2,1,1.531495228,1.231495228,-1.231495228,0,0,0
OH,Ohio,39,2015,1,0,1,4.9,0,1,1,1,0.3434343434,0.6565656566,0.303030303,0.696969697,1,0,0,0,1,2,1,-1.068504772,-0.168504772,0.168504772,1,0,0
OH,Ohio,39,2017,0,0,0,5,1,1,0,1,0.3333333333,0.6666666667,0.2727272727,0.7272727273,1,0,0,0,1,2,1,-0.968504772,-0.968504772,0.968504772,0,0,-1
OK,Oklahoma,40,1979,1,1,1,3.3,0,1,1,1,0.742574257,0.257425743,0.8125,0.1875,0,0,0,1,1,2,1,-2.668504772,-2.368504772,-2.368504772,1,0,0
OK,Oklahoma,40,1981,0,1,0,3.7,1,1,0,1,0.722772277,0.277227723,0.770833333,0.229166667,0,0,0,1,1,2,1,-2.268504772,-1.568504772,-1.568504772,0,0,-1
OK,Oklahoma,40,1983,0,1,1,8.6,0,1,1,1,0.752475248,0.247524752,0.708333333,0.291666667,0,0,0,1,1,2,1,2.631495228,-0.231495228,0.231495228,-1,0,0
OK,Oklahoma,40,1985,0,1,0,7.4,1,1,0,1,0.683168317,0.316831683,0.708333333,0.291666667,0,0,0,1,1,2,1,1.431495228,-1.031495228,1.031495228,0,0,0
OK,Oklahoma,40,1987,0,0,1,7.5,0,1,1,1,0.693069307,0.306930693,0.638297872,0.361702128,0,0,0,1,1,2,1,1.531495228,-2.531495228,2.531495228,-1,-1,0
OK,Oklahoma,40,1989,0,0,0,5.7,1,1,0,1,0.68,0.32,0.6875,0.3125,0,0,0,1,1,2,1,-0.268504772,-0.531495228,-0.531495228,0,0,0
OK,Oklahoma,40,1991,0,1,1,6.2,0,1,1,1,0.683168317,0.316831683,0.770833333,0.229166667,0,0,0,1,1,2,1,0.231495228,0.268504772,0.268504772,-1,1,0
OK,Oklahoma,40,1993,1,1,0,6,1,1,0,1,0.683168317,0.316831683,0.770833333,0.229166667,0,0,0,1,1,2,1,0.031495228,-0.231495228,0.231495228,0,0,1
OK,Oklahoma,40,1995,1,0,1,4.6,0,1,1,1,0.643564356,0.356435644,0.729166667,0.270833333,0,0,0,1,1,2,1,-1.368504772,-0.368504772,-0.368504772,1,-1,0
OK,Oklahoma,40,1997,1,0,0,4.2,1,1,0,1,0.643564356,0.356435644,0.6875,0.3125,0,0,0,1,1,2,1,-1.768504772,-1.768504772,1.768504772,0,0,0
OK,Oklahoma,40,1999,1,0,1,3.6,0,1,1,1,0.643564356,0.356435644,0.6875,0.3125,0,0,0,1,1,2,1,-2.368504772,-1.568504772,1.568504772,1,0,0
OK,Oklahoma,40,2001,0,0,0,3.7,1,1,0,1,0.514851485,0.475247525,0.625,0.375,0,0,0,1,1,2,1,-2.268504772,-2.868504772,2.868504772,0,0,-1
OK,Oklahoma,40,2003,0,1,1,5.6,0,1,1,1,0.524752475,0.475247525,0.583333333,0.416666667,0,0,0,1,1,2,1,-0.368504772,1.168504772,1.168504772,-1,1,0
OK,Oklahoma,40,2005,0,1,0,4.5,1,1,0,1,0.435643564,0.564356436,0.541666667,0.458333333,0,0,0,1,1,2,1,-1.468504772,0.968504772,-0.968504772,0,0,0
OK,Oklahoma,40,2007,0,1,1,4.1,0,1,1,1,0.435643564,0.564356436,0.5,0.5,0,0,0,1,1,2,1,-1.868504772,1.868504772,-1.868504772,-1,0,0
OK,Oklahoma,40,2009,1,1,0,6.6,1,1,0,1,0.396039604,0.603960396,0.4583333333,0.5416666667,0,0,0,1,1,2,1,0.631495228,2.268504772,-2.268504772,0,0,1
OK,Oklahoma,40,2011,1,0,1,8.6,0,1,1,1,0.3069306931,0.6930693069,0.3333333333,0.6666666667,0,0,0,1,1,2,1,2.631495228,1.131495228,1.131495228,1,-1,0
OK,Oklahoma,40,2013,1,0,0,5.3,1,1,0,1,0.2871287129,0.7128712871,0.25,0.75,0,0,0,1,1,2,1,-0.668504772,-0.768504772,0.768504772,0,0,0
OK,Oklahoma,40,2015,1,0,1,4.4,0,1,1,1,0.2871287129,0.7128712871,0.1666666667,0.8333333333,0,0,0,1,1,2,1,-1.568504772,-1.468504772,1.468504772,1,0,0
OK,Oklahoma,40,2017,0,0,0,4.3,1,1,0,1,0.2574257426,0.7425742574,0.125,0.875,0,0,0,1,1,2,1,-1.668504772,-1.168504772,1.168504772,0,0,-1
OR,Oregon,41,1979,1,0,1,6.7,0,1,1,1,0.566666667,0.416666667,0.766666667,0.233333333,0,1,0,0,1,2,1,0.731495228,0.131495228,0.131495228,1,-1,0
OR,Oregon,41,1981,0,0,0,9.8,1,1,0,1,0.55,0.45,0.733333333,0.266666667,0,1,0,0,1,2,1,3.831495228,2.431495228,-2.431495228,0,0,-1
OR,Oregon,41,1983,0,0,1,10.9,0,1,1,1,0.6,0.4,0.7,0.3,0,1,0,0,1,2,1,4.931495228,-5.631495228,-5.631495228,-1,0,0
OR,Oregon,41,1985,0,0,0,8.7,1,1,0,1,0.566666667,0.433333333,0.6,0.4,0,1,0,0,1,2,1,2.731495228,-3.431495228,-3.431495228,0,0,0
OR,Oregon,41,1987,0,1,1,6.3,0,1,1,1,0.516666667,0.483333333,0.566666667,0.433333333,0,1,0,0,1,2,1,0.331495228,-2.031495228,-2.031495228,-1,1,0
OR,Oregon,41,1989,0,1,0,5.4,1,1,0,1,0.533333333,0.466666667,0.633333333,0.366666667,0,1,0,0,1,2,1,-0.568504772,0.168504772,-0.168504772,0,0,0
OR,Oregon,41,1991,0,1,1,6.4,0,1,1,1,0.466666667,0.533333333,0.666666667,0.333333333,0,1,0,0,1,2,1,0.431495228,0.568504772,-0.568504772,-1,0,0
OR,Oregon,41,1993,1,1,0,6.9,1,1,0,1,0.466666667,0.533333333,0.533333333,0.466666667,0,1,0,0,1,2,1,0.931495228,-1.331495228,1.331495228,0,0,1
OR,Oregon,41,1995,1,1,1,4.9,0,1,1,1,0.433333333,0.566666667,0.366666667,0.633333333,0,1,0,0,1,2,1,-1.068504772,-0.468504772,-0.468504772,1,0,0
OR,Oregon,41,1997,1,1,0,5.6,1,1,0,1,0.483333333,0.516666667,0.333333333,0.666666667,0,1,0,0,1,2,1,-0.368504772,-0.368504772,-0.368504772,0,0,0
OR,Oregon,41,1999,1,1,1,5.5,0,1,1,1,0.483333333,0.516666667,0.333333333,0.666666667,0,1,0,0,1,2,1,-0.468504772,-0.268504772,-0.268504772,1,0,0
OR,Oregon,41,2001,0,1,0,6.4,1,1,0,1,0.466666667,0.533333333,0.466666667,0.533333333,0,1,0,0,1,2,1,0.431495228,-0.868504772,-0.868504772,0,0,-1
OR,Oregon,41,2003,0,1,1,8.1,0,1,1,1,0.416666667,0.583333333,0.5,0.5,0,1,0,0,1,2,1,2.131495228,-1.631495228,1.631495228,-1,0,0
OR,Oregon,41,2005,0,1,0,6.2,1,1,0,1,0.45,0.55,0.6,0.4,0,1,0,0,1,2,1,0.231495228,-1.331495228,1.331495228,0,0,0
OR,Oregon,41,2007,0,1,1,5.2,0,1,1,1,0.516666667,0.483333333,0.566666667,0.366666667,0,1,0,0,1,2,1,-0.768504772,0.668504772,-0.668504772,-1,0,0
OR,Oregon,41,2009,1,1,0,11.1,1,1,0,1,0.6,0.4,0.6,0.4,0,1,0,0,1,2,1,5.131495228,-0.531495228,0.531495228,0,0,1
OR,Oregon,41,2011,1,1,1,6.2,0,1,1,1,0.5,0.5,0.5333333333,0.4666666667,0,1,0,0,1,2,1,0.231495228,4.831495228,4.831495228,1,0,0
OR,Oregon,41,2013,1,1,0,7.9,1,1,0,1,0.5666666667,0.4333333333,0.5333333333,0.4666666667,0,1,0,0,1,2,1,1.931495228,2.731495228,2.731495228,0,0,0
OR,Oregon,41,2015,1,1,1,5.6,0,1,1,1,0.5833333333,0.4166666667,0.6,0.4,0,1,0,0,1,2,1,-0.368504772,0.831495228,0.831495228,1,0,0
OR,Oregon,41,2017,0,1,0,4.1,1,1,0,1,0.5833333333,0.4166666667,0.5666666667,0.4333333333,0,1,0,0,1,2,1,-1.868504772,-1.168504772,-1.168504772,0,0,-1
PA,Pennsylvania,42,1979,1,0,1,6.8,0,1,1,1,0.492610837,0.502463054,0.54,0.46,0,0,1,0,1,2,1,0.831495228,0.931495228,0.931495228,1,-1,0
PA,Pennsylvania,42,1981,0,0,0,8.4,1,1,0,1,0.492610837,0.507389163,0.46,0.5,0,0,1,0,1,2,1,2.431495228,1.931495228,-1.931495228,0,0,-1
PA,Pennsylvania,42,1983,0,0,1,11.6,0,1,1,1,0.507389163,0.492610837,0.46,0.54,0,0,1,0,1,2,1,5.631495228,-5.331495228,-5.331495228,-1,0,0
PA,Pennsylvania,42,1985,0,0,0,8.1,1,1,0,1,0.507389163,0.492610837,0.46,0.54,0,0,1,0,1,2,1,2.131495228,-3.131495228,-3.131495228,0,0,0
PA,Pennsylvania,42,1987,0,1,1,5.7,0,1,1,1,0.507389163,0.492610837,0.469387755,0.530612245,0,0,1,0,1,2,1,-0.268504772,-0.931495228,-0.931495228,-1,1,0
PA,Pennsylvania,42,1989,0,1,0,4.7,1,1,0,1,0.512315271,0.487684729,0.46,0.54,0,0,1,0,1,2,1,-1.268504772,0.968504772,-0.968504772,0,0,0
PA,Pennsylvania,42,1991,0,1,1,6.9,0,1,1,1,0.527093596,0.472906404,0.48,0.52,0,0,1,0,1,2,1,0.931495228,0.568504772,-0.568504772,-1,0,0
PA,Pennsylvania,42,1993,1,1,0,7.1,1,1,0,1,0.517241379,0.482758621,0.5,0.5,0,0,1,0,1,2,1,1.131495228,-1.731495228,1.731495228,0,0,1
PA,Pennsylvania,42,1995,1,0,1,5.9,0,1,1,1,0.497536946,0.502463054,0.42,0.58,0,0,1,0,1,2,1,-0.068504772,0.331495228,0.331495228,1,-1,0
PA,Pennsylvania,42,1997,1,0,0,5.1,1,1,0,1,0.487684729,0.512315271,0.4,0.6,0,0,1,0,1,2,1,-0.868504772,-0.568504772,0.568504772,0,0,0
PA,Pennsylvania,42,1999,1,0,1,4.4,0,1,1,1,0.487684729,0.512315271,0.4,0.6,0,0,1,0,1,2,1,-1.568504772,-1.368504772,1.368504772,1,0,0
PA,Pennsylvania,42,2001,0,0,0,4.8,1,1,0,1,0.482758621,0.512315271,0.42,0.58,0,0,1,0,1,2,1,-1.168504772,-1.768504772,1.768504772,0,0,-1
PA,Pennsylvania,42,2003,0,1,1,5.7,0,1,1,1,0.463054187,0.536945813,0.42,0.58,0,0,1,0,1,2,1,-0.268504772,0.368504772,0.368504772,-1,1,0
PA,Pennsylvania,42,2005,0,1,0,5,1,1,0,1,0.458128079,0.541871921,0.4,0.6,0,0,1,0,1,2,1,-0.968504772,0.568504772,-0.568504772,0,0,0
PA,Pennsylvania,42,2007,0,1,1,4.3,0,1,1,1,0.502463054,0.497536946,0.42,0.58,0,0,1,0,1,2,1,-1.668504772,1.468504772,-1.468504772,-1,0,0
PA,Pennsylvania,42,2009,1,1,0,8,1,1,0,1,0.5123152709,0.4876847291,0.4,0.58,0,0,1,0,1,2,1,2.031495228,0.668504772,-0.668504772,0,0,1
PA,Pennsylvania,42,2011,1,0,1,9.5,0,1,1,1,0.4482758621,0.5517241379,0.38,0.6,0,0,1,0,1,2,1,3.531495228,2.731495228,2.731495228,1,-1,0
PA,Pennsylvania,42,2013,1,0,0,7.4,1,1,0,1,0.4433497537,0.5467980296,0.46,0.54,0,0,1,0,1,2,1,1.431495228,1.931495228,-1.931495228,0,0,0
PA,Pennsylvania,42,2015,1,1,1,5.3,0,1,1,1,0.4137931034,0.5862068966,0.4,0.6,0,0,1,0,1,2,1,-0.668504772,-0.068504772,0.068504772,1,1,0
PA,Pennsylvania,42,2017,0,1,0,4.9,1,1,0,1,0.4039408867,0.5960591133,0.32,0.68,0,0,1,0,1,2,1,-1.068504772,-0.568504772,-0.568504772,0,0,-1
RI,Rhode Island,44,1979,1,1,1,6.3,0,1,1,1,0.84,0.16,0.9,0.1,0,0,1,0,1,2,1,0.331495228,0.531495228,0.531495228,1,0,0
RI,Rhode Island,44,1981,0,1,0,7.9,1,1,0,1,0.82,0.18,0.86,0.14,0,0,1,0,1,2,1,1.931495228,1.131495228,1.131495228,0,0,-1
RI,Rhode Island,44,1983,0,1,1,8.4,0,1,1,1,0.85,0.15,0.58,0.42,0,0,1,0,1,2,1,2.431495228,-3.431495228,3.431495228,-1,0,0
RI,Rhode Island,44,1985,0,0,0,4.5,1,1,0,1,0.785714286,0.214285714,0.76,0.24,0,0,1,0,1,2,1,-1.468504772,0.368504772,-0.368504772,0,-1,0
RI,Rhode Island,44,1987,0,0,1,3.6,0,1,1,1,0.8,0.2,0.76,0.24,0,0,1,0,1,2,1,-2.368504772,1.968504772,1.968504772,-1,0,0
RI,Rhode Island,44,1989,0,0,0,4,1,1,0,1,0.83,0.17,0.82,0.18,0,0,1,0,1,2,1,-1.968504772,2.968504772,2.968504772,0,0,0
RI,Rhode Island,44,1991,0,1,1,8.1,0,1,1,1,0.89,0.11,0.9,0.1,0,0,1,0,1,2,1,2.131495228,-0.131495228,-0.131495228,-1,1,0
RI,Rhode Island,44,1993,1,1,0,7.9,1,1,0,1,0.85,0.15,0.78,0.22,0,0,1,0,1,2,1,1.931495228,-2.831495228,2.831495228,0,0,1
RI,Rhode Island,44,1995,1,0,1,6.2,0,1,1,1,0.84,0.16,0.8,0.2,0,0,1,0,1,2,1,0.231495228,0.831495228,0.831495228,1,-1,0
RI,Rhode Island,44,1997,1,0,0,5.2,1,1,0,1,0.84,0.16,0.82,0.18,0,0,1,0,1,2,1,-0.768504772,-0.668504772,0.668504772,0,0,0
RI,Rhode Island,44,1999,1,0,1,4.2,0,1,1,1,0.84,0.16,0.84,0.16,0,0,1,0,1,2,1,-1.768504772,-1.368504772,1.368504772,1,0,0
RI,Rhode Island,44,2001,0,0,0,4.5,1,1,0,1,1.16,0.173333333,1.131578947,0.184210526,0,0,1,0,1,2,1,-1.468504772,-1.768504772,1.768504772,0,0,-1
RI,Rhode Island,44,2003,0,0,1,5.4,0,1,1,1,0.84,0.146666667,0.842105263,0.157894737,0,0,1,0,1,2,1,-0.568504772,0.868504772,0.868504772,-1,0,0
RI,Rhode Island,44,2005,0,0,0,5.1,1,1,0,1,0.786666667,0.213333333,0.868421053,0.131578947,0,0,1,0,1,2,1,-0.868504772,0.768504772,0.768504772,0,0,0
RI,Rhode Island,44,2007,0,0,1,5.3,0,1,1,1,0.826666667,0.173333333,0.868421053,0.131578947,0,0,1,0,1,2,1,-0.668504772,0.868504772,0.868504772,-1,0,0
RI,Rhode Island,44,2009,1,0,0,10.8,1,1,0,1,0.92,0.08,0.8684210526,0.1052631579,0,0,1,0,1,2,1,4.831495228,-1.731495228,-1.731495228,0,0,1
RI,Rhode Island,44,2011,1,0,1,7.9,0,1,1,1,0.8666666667,0.1333333333,0.7631578947,0.2105263158,0,0,1,0,1,2,1,1.931495228,5.631495228,-5.631495228,1,0,0
RI,Rhode Island,44,2013,1,1,0,9.3,1,1,0,1,0.92,0.08,0.8421052632,0.1315789474,0,0,1,0,1,2,1,3.331495228,4.431495228,-4.431495228,0,1,0
RI,Rhode Island,44,2015,1,1,1,6,0,1,1,1,0.84,0.1466666667,0.8421052632,0.1315789474,0,0,1,0,1,2,1,0.031495228,1.731495228,1.731495228,1,0,0
RI,Rhode Island,44,2017,0,1,0,4.5,1,1,0,1,0.8533333333,0.1333333333,0.8684210526,0.1315789474,0,0,1,0,1,2,1,-1.468504772,-0.768504772,-0.768504772,0,0,-1
SD,South Dakota,46,1979,1,0,1,3.4,0,1,1,1,0.314285714,0.685714286,0.314285714,0.685714286,1,0,0,0,1,2,1,-2.568504772,-2.668504772,-2.668504772,1,-1,0
SD,South Dakota,46,1981,0,0,0,4.8,1,1,0,1,0.3,0.7,0.285714286,0.714285714,1,0,0,0,1,2,1,-1.168504772,-1.268504772,1.268504772,0,0,-1
SD,South Dakota,46,1983,0,0,1,5.3,0,1,1,1,0.228571429,0.771428571,0.257142857,0.742857143,1,0,0,0,1,2,1,-0.668504772,0.468504772,0.468504772,-1,0,0
SD,South Dakota,46,1985,0,0,0,4.8,1,1,0,1,0.185714286,0.814285714,0.285714286,0.714285714,1,0,0,0,1,2,1,-1.168504772,1.468504772,1.468504772,0,0,0
SD,South Dakota,46,1987,0,0,1,4.4,0,1,1,1,0.314285714,0.685714286,0.314285714,0.685714286,1,0,0,0,1,2,1,-1.568504772,1.268504772,1.268504772,-1,0,0
SD,South Dakota,46,1989,0,0,0,4,1,1,0,1,0.342857143,0.657142857,0.428571429,0.571428571,1,0,0,0,1,2,1,-1.968504772,1.768504772,1.768504772,0,0,0
SD,South Dakota,46,1991,0,0,1,3.6,0,1,1,1,0.342857143,0.657142857,0.485714286,0.514285714,1,0,0,0,1,2,1,-2.368504772,2.268504772,2.268504772,-1,0,0
SD,South Dakota,46,1993,1,0,0,3.6,1,1,0,1,0.414285714,0.585714286,0.571428571,0.428571429,1,0,0,0,1,2,1,-2.368504772,2.468504772,2.468504772,0,0,1
SD,South Dakota,46,1995,1,0,1,3.3,0,1,1,1,0.342857143,0.657142857,0.457142857,0.542857143,1,0,0,0,1,2,1,-2.668504772,-2.568504772,2.568504772,1,0,0
SD,South Dakota,46,1997,1,0,0,3.1,1,1,0,1,0.328571429,0.671428571,0.371428571,0.628571429,1,0,0,0,1,2,1,-2.868504772,-2.568504772,2.568504772,0,0,0
SD,South Dakota,46,1999,1,0,1,2.8,0,1,1,1,0.314285714,0.685714286,0.371428571,0.628571429,1,0,0,0,1,2,1,-3.168504772,-2.968504772,2.968504772,1,0,0
SD,South Dakota,46,2001,0,0,0,3.1,1,1,0,1,0.285714286,0.714285714,0.314285714,0.685714286,1,0,0,0,1,2,1,-2.868504772,-3.268504772,3.268504772,0,0,-1
SD,South Dakota,46,2003,0,0,1,3.5,0,1,1,1,0.3,0.7,0.257142857,0.742857143,1,0,0,0,1,2,1,-2.468504772,2.668504772,2.668504772,-1,0,0
SD,South Dakota,46,2005,0,0,0,3.7,1,1,0,1,0.271428571,0.728571429,0.285714286,0.714285714,1,0,0,0,1,2,1,-2.268504772,2.268504772,2.268504772,0,0,0
SD,South Dakota,46,2007,0,0,1,2.9,0,1,1,1,0.285714286,0.714285714,0.428571429,0.571428571,1,0,0,0,1,2,1,-3.068504772,2.868504772,2.868504772,-1,0,0
SD,South Dakota,46,2009,1,0,0,5,1,1,0,1,0.3428571429,0.6571428571,0.4,0.5714285714,1,0,0,0,1,2,1,-0.968504772,2.868504772,2.868504772,0,0,1
SD,South Dakota,46,2011,1,0,1,10.3,0,1,1,1,0.2714285714,0.7142857143,0.1428571429,0.8571428571,1,0,0,0,1,2,1,4.331495228,-1.168504772,1.168504772,1,0,0
SD,South Dakota,46,2013,1,0,0,3.8,1,1,0,1,0.2428571429,0.7571428571,0.2,0.8,1,0,0,0,1,2,1,-2.168504772,-1.568504772,1.568504772,0,0,0
SD,South Dakota,46,2015,1,0,1,3.1,0,1,1,1,0.1714285714,0.8285714286,0.2285714286,0.7714285714,1,0,0,0,1,2,1,-2.868504772,-2.568504772,2.568504772,1,0,0
SD,South Dakota,46,2017,0,0,0,3.3,1,1,0,1,0.1428571429,0.8571428571,0.1714285714,0.8285714286,1,0,0,0,1,2,1,-2.668504772,-2.968504772,2.968504772,0,0,-1
TN,Tennessee,47,1979,1,0,1,6,0,1,1,1,0.606060606,0.383838384,0.606060606,0.363636364,0,0,0,1,1,2,1,0.031495228,-0.068504772,-0.068504772,1,-1,0
TN,Tennessee,47,1981,0,0,0,9.2,1,1,0,1,0.575757576,0.393939394,0.606060606,0.363636364,0,0,0,1,1,2,1,3.231495228,1.331495228,-1.331495228,0,0,-1
